#OTU_IDs	16S_rRNA_Count
3198605	3
1501336	5
111287	2
161757	4
519458	4
141786	3
977744	5
155067	1
155061	4
103335	6
4479803	7
4479802	3
4479801	5
304753	3
976838	2
4424516	3
304758	10
364852	3
364853	1
364856	3
314963	3
4451791	4
235137	1
4409943	2
4323391	5
4323390	3
4323393	6
4323392	5
4427404	5
4323394	3
4323397	6
4427407	4
633129	5
4341595	6
143801	6
575010	2
4409947	2
2048768	6
4474983	3
1028783	2
807974	7
278226	2
1864251	10
3934443	2
276348	4
276349	3
1697206	3
449684	2
3347812	2
635387	2
4371109	3
4371108	3
635383	2
278221	3
311211	1
311213	3
4371107	2
559239	2
4332094	2
4332095	6
4332091	1
689513	5
4332093	4
1846241	2
1846246	2
52212	5
2468881	5
262661	3
95502	4
95503	2
191568	3
191569	3
53166	4
191565	6
191561	4
305084	1
1013464	2
305081	3
305083	1
148781	3
802477	2
1132641	1
4460589	9
236445	2
262668	1
4460586	1
4460587	5
236442	2
159036	10
4295011	3
86283	4
4295017	3
4295018	3
4295019	7
4312115	2
4342025	6
4342023	2
4342020	6
159039	6
875290	3
362044	1
362041	5
3441569	1
894745	6
608816	1
4307727	6
608815	1
195353	4
4472112	2
4472113	6
4472116	2
269163	4
558545	5
558544	1
824399	1
1138092	3
349272	1
824396	2
269161	1
349277	1
4316938	5
609542	2
415283	1
851716	4
851717	4
49998	6
190219	3
735341	5
96854	4
211478	4
164828	3
211472	2
164821	2
459099	2
164822	9
1133511	2
522927	4
237799	2
1843326	2
522920	4
522921	4
237792	2
203843	1
4463050	4
237794	2
13226	2
1139890	3
143698	1
1008499	3
174421	3
565355	2
565357	3
565350	2
844415	4
4308777	2
616141	5
4308772	1
4308773	2
4473647	2
4473646	2
4473645	3
179392	6
4443393	2
4443390	7
179396	1
542842	5
542840	10
542846	3
240738	4
542849	1
4351867	2
543710	3
543714	3
290069	5
568378	2
570050	3
570052	4
826533	3
826531	4
4310320	5
3392207	3
766894	6
143099	3
290064	3
252757	1
734430	3
143093	5
4296739	4
143091	2
143094	3
216128	2
40866	9
4310325	3
216125	4
2297490	5
3986767	1
4453918	3
4453914	3
960254	1
161177	3
519270	2
2647418	5
519272	2
232064	2
150935	2
169363	10
169362	2
169365	7
519279	2
169367	2
169366	7
924263	5
688972	1
187891	1
746265	3
288417	5
4442440	2
4442448	1
954818	2
730437	3
4128270	6
4405961	2
4357016	1
4357010	5
3555655	3
283776	12
4405969	3
283773	6
278856	1
221453	2
221451	2
3796320	2
221454	2
221455	3
1108786	10
221458	2
1108782	2
1108783	1
1108781	2
305874	3
305877	9
4410430	2
305871	1
4410436	2
4410439	12
4410438	9
4297061	3
149827	3
149820	1
61812	5
333098	5
333099	2
149828	1
1139513	2
383992	3
4347013	4
223864	2
61817	10
3317443	7
569166	3
256955	1
1903737	3
1903734	5
350121	4
350122	4
350124	3
350127	4
634243	3
634248	2
366422	1
733165	2
4461623	6
733161	3
4022769	3
1572248	7
4458003	4
4458000	2
4458006	4
209507	2
4331859	3
209508	2
1061566	3
4331858	3
4356764	5
258311	4
4356763	5
4468737	2
1138800	2
4441138	5
4409183	4
1073779	5
754976	3
2863551	8
754974	5
2863553	4
2863554	4
4328066	1
3738843	2
3738841	1
332326	3
3738844	1
4328061	2
896341	3
357475	1
2660124	10
467656	3
357471	3
544872	8
340189	4
3544304	2
908344	5
544877	2
340182	3
340181	1
106191	4
530093	3
530094	4
106198	3
56432	3
4451185	3
4451186	2
1066033	5
817546	10
649732	2
237956	2
107475	3
4340971	2
4451189	3
107474	3
4459750	5
113289	4
845523	3
297789	3
297788	2
113282	2
113280	1
297783	4
113286	3
113285	2
458550	4
809760	4
809767	6
2604	3
808498	1
2603	3
797304	7
517318	4
564299	2
347865	3
564290	7
564291	9
347860	4
335670	6
335675	1
1135906	5
566678	2
892969	5
33410	2
566673	3
566670	5
984386	2
578766	1
114930	6
30146	5
4349483	6
4349482	6
841319	4
3434086	5
3434084	2
520657	4
2528844	2
520658	4
841316	3
2640347	2
810014	3
1039322	3
810016	1
1118928	1
3540102	1
1118921	2
895465	2
146964	3
146966	2
331005	5
331004	2
149438	3
905877	2
3586095	4
180934	4
180936	3
71809	2
516040	2
711512	9
4308188	3
923196	5
4299402	3
3842051	3
108793	1
760022	2
4287229	2
736486	4
112323	2
76330	6
759271	2
76334	5
584820	2
736489	2
1135907	2
4468493	6
4468490	4
4468496	4
555789	4
840045	3
840041	3
2342424	1
659786	3
4336304	2
696891	4
4336306	2
4336307	2
222397	8
222398	1
4306966	2
4295257	3
232970	5
338187	2
893096	2
232975	4
539293	4
330750	1
147614	3
32837	3
330754	3
330755	2
330757	1
111215	5
272209	3
2091600	2
272201	3
644067	2
4049352	2
2237419	3
710646	2
335083	10
4301461	4
1122786	3
1122787	2
4301465	3
613113	1
4356644	6
613116	2
1082009	4
372770	1
1082005	6
590759	1
792427	1
144150	2
517496	5
4331657	2
326095	3
2251859	2
456274	4
2154670	2
4387218	2
4387211	10
4375455	3
3211875	5
3211874	3
3211876	3
396790	3
515768	4
515769	3
515766	2
515767	4
515764	4
515762	4
396799	3
515760	2
161666	2
687229	2
915958	1
687226	1
559789	3
745869	5
559785	6
559786	3
302309	10
559780	2
559781	3
1991255	4
281846	3
1047879	4
1130713	2
1130711	2
539206	4
1130714	3
568602	4
778978	2
593223	4
1120920	2
4335023	5
593229	3
182519	1
588500	2
588502	2
182513	1
182512	1
588508	3
182514	1
182517	1
4476449	4
124675	2
2455991	2
428159	4
140935	7
140934	5
140937	5
140936	7
140931	7
140930	4
140932	2
140939	7
140938	5
4442658	2
2281141	2
2281143	2
2281142	1
4358115	10
546127	4
134262	3
3254803	3
249778	5
134265	4
249777	2
249776	4
754783	2
346918	3
739867	1
447827	3
1108575	2
317339	3
317335	3
317337	4
122683	3
2204474	5
4432626	2
1131040	2
122689	5
538153	2
569957	6
569954	1
860057	5
569953	2
315792	3
589676	4
362533	2
2168514	2
346914	3
362539	3
4398774	5
573691	2
572254	1
573699	5
4398778	8
400443	3
289563	3
554668	2
4380365	5
554664	2
153889	4
554666	2
554662	4
709150	5
547658	3
1124124	1
709158	5
547650	2
284525	3
284524	3
812881	2
4425909	1
4425905	1
4425902	2
4425901	2
4425900	2
652814	6
254829	3
254828	3
826046	1
254827	5
607987	2
552847	4
552844	2
552843	2
291961	3
3229935	2
562417	4
925174	2
197062	3
4367536	4
322881	2
198226	1
4367533	7
129755	4
804867	4
4367538	2
129752	2
137908	2
137909	3
88708	3
137903	3
620935	2
314446	1
137907	8
4396758	2
382733	4
762971	4
2464957	3
4421370	3
4421371	3
4421372	3
8249	4
734736	2
4421375	3
15564	4
1012358	5
275397	4
8247	4
165148	3
557314	4
1039594	3
970318	5
287875	4
287877	10
560253	1
2819496	2
1045803	6
1127804	2
293753	5
104927	2
206099	3
3369952	2
4251078	1
4251079	1
975243	4
909038	3
975240	4
2034262	2
196837	1
217546	2
217549	7
217548	2
664491	4
529501	2
775532	2
664498	5
4363845	2
214012	1
529503	4
1783692	3
4418233	5
692210	1
4339490	2
4344962	3
4319776	10
312468	1
222702	3
320827	3
844046	2
4420425	2
312465	3
2206012	1
320822	3
320821	2
312461	2
222700	4
925008	5
773540	2
756973	1
358872	3
635024	2
339049	3
245429	4
4358701	3
106337	3
1126504	5
1126506	7
1126507	2
974111	6
4341250	5
4358706	2
974116	2
1131830	4
1131832	6
4295195	3
4295197	6
113066	1
753109	4
4295199	3
102183	2
348461	2
348460	5
4423990	1
303739	2
349338	6
349339	12
349336	3
892088	5
27914	3
130455	3
1123463	3
147400	4
618862	4
210665	3
4327906	3
1054787	5
4460261	5
565196	2
1132565	5
4440570	6
387611	3
42721	5
4403814	2
387615	4
459119	3
564726	3
564724	2
764906	2
574951	3
574952	2
574953	2
574957	3
345245	5
4298748	4
1822256	2
1106381	3
581719	4
2174299	1
612472	3
105448	4
4108091	4
4407229	5
827585	5
571201	1
4407222	8
4407223	6
906632	6
4407226	9
4407224	6
4407225	6
190392	3
142645	2
142644	3
190396	4
142646	2
3747264	2
1139480	1
1139483	4
176593	1
49817	5
176591	2
829521	6
20496	5
829523	2
211539	6
122896	5
829529	1
3261476	3
255307	6
343858	3
331579	2
331571	3
196682	1
331575	1
2497685	2
565090	3
565097	2
168759	1
1039041	2
168757	9
168750	5
844594	4
1031210	3
196686	1
160102	3
196687	3
160106	3
4060025	2
179215	4
893542	1
196689	3
178165	6
288594	3
288595	10
178161	1
178162	1
1524893	2
1524895	2
1524896	4
357930	3
2392960	5
1060228	5
24490	5
24493	4
3633453	3
4408311	5
858700	4
4406574	5
4406577	2
34469	1
251812	2
2127939	1
252653	2
115156	2
115159	4
143117	3
175025	1
175023	2
848937	3
34466	4
175020	4
731546	2
592333	3
2618790	2
4254948	3
35735	5
221396	2
1144442	9
1144445	3
1144449	10
330221	2
183843	1
952803	2
1009882	3
351198	4
351196	6
351192	3
351191	1
111389	4
4455772	4
606376	4
111384	2
3211675	2
111386	5
111387	4
110478	2
1106214	1
130368	2
1106212	2
1106213	2
1106211	6
1027927	4
1027924	2
2259936	2
110475	4
110474	2
1106218	2
727964	4
954992	3
3211671	2
2809984	2
136017	2
4455774	4
954998	4
4316819	10
4443032	3
761270	3
761272	2
4405889	1
4307544	6
73144	1
4405880	2
4405881	4
4405882	3
4405883	3
959064	2
3937256	2
3937258	2
642465	4
160717	6
56514	2
253235	1
56512	6
98740	4
100869	6
4424584	5
100862	4
310222	4
100865	2
4335553	1
3958693	7
3958692	4
2760475	2
677908	2
807643	3
677903	5
895959	1
569380	4
2374730	9
140774	8
921687	4
584386	3
1112052	4
3713346	5
4479774	1
3713345	5
3713342	6
1078592	3
569389	3
3549763	3
2746832	1
1058276	6
4412217	1
896640	4
2439644	2
4937	4
4939	4
605057	3
605050	8
166497	2
3716440	7
565844	4
99836	4
4384263	3
99834	5
4384261	3
99832	4
4384267	2
3995148	2
806117	2
299214	5
806112	2
553089	7
106014	2
1107997	2
1107994	2
1107995	6
1107992	2
1107990	3
328276	3
530118	2
106019	4
683781	1
525081	3
4394675	2
4394676	2
817661	3
911081	2
73849	2
208144	4
894272	4
113128	2
113126	3
113125	3
113122	2
246174	2
112297	4
112296	2
363977	3
1049934	2
4428713	4
517295	7
517297	5
614140	10
1050805	1
614143	1
371761	1
371765	5
4484253	2
2910382	2
2910384	2
133044	2
1128216	3
1090772	4
4420873	7
208141	4
316378	4
4133950	8
4133952	5
806535	2
225558	5
691473	2
691471	3
434992	8
274536	4
225551	12
274534	4
274533	2
225556	2
274531	1
343782	8
137292	1
137293	2
107767	3
4413649	2
107760	3
537463	2
3662644	9
107769	3
107768	4
4413642	5
265477	4
265470	1
265472	1
265473	4
238002	1
238001	2
520195	4
265479	3
727692	2
264705	2
2116642	3
231565	2
231563	3
264703	3
264702	10
239750	2
724343	2
239752	3
235108	3
239756	2
231568	3
643483	1
360408	2
772076	2
360406	4
360402	5
233587	3
233586	5
4452392	6
233584	3
271473	3
4452397	6
37061	9
4345142	2
144177	2
4345146	5
847918	2
4300270	4
1123374	6
333701	7
4300278	3
950559	4
1122428	10
950556	2
88422	2
814587	3
177979	1
4390347	2
298992	7
4468519	2
4468517	2
4468516	2
4468515	2
4468514	2
177977	1
527875	4
527874	4
344258	4
344259	4
1120488	2
555667	3
1120485	2
224603	1
344256	3
555662	2
109090	5
1069217	3
862162	4
136527	3
1069213	3
136524	2
136529	5
194852	4
1084531	2
684491	9
4464173	4
684494	6
789831	1
684498	1
4464178	5
1094107	6
295348	4
1094108	1
523851	4
234054	3
933940	1
933941	10
3934738	2
3934739	3
3934736	1
3934737	1
3934734	2
406533	3
4299614	4
297574	6
170840	5
4454579	4
189309	5
297576	3
279811	3
4454571	4
4368369	4
1121996	3
104702	10
320906	3
779909	2
988202	5
224118	2
633319	1
185148	1
4099915	7
185144	1
185141	6
185140	3
362918	9
269700	4
335015	4
276795	2
276794	8
1126421	9
226704	3
1126427	2
616150	1
1126424	3
302206	10
1048953	5
276799	2
276798	2
233689	3
755337	2
657216	4
4419072	2
836880	3
563896	1
836885	2
145801	3
927132	5
824748	4
1035532	3
824742	2
824746	8
4415783	2
550747	3
550741	3
521074	6
42256	5
163101	9
163100	4
690568	1
4369011	2
749340	2
1106624	1
972396	2
3130888	6
1934559	3
3562626	6
451299	10
1117201	3
4431708	1
4431709	3
1117207	4
4431704	3
4431706	2
1117206	6
546083	2
182708	1
546081	2
588376	4
2736633	3
2736630	3
546088	2
2736636	2
2736634	4
2736635	3
708169	4
333601	1
1086595	5
588373	2
654742	3
709691	5
709693	4
4468274	2
44289	3
4073547	2
920483	1
827219	2
2655144	3
827213	2
4306352	2
588192	4
703467	4
868387	5
1141015	3
1141012	1
138551	2
512765	1
512764	2
315614	2
4306356	3
512761	3
621983	3
653242	3
164451	2
1089812	2
619685	5
512769	4
202744	5
202746	2
2785652	3
250445	2
4122697	2
4122696	3
322525	3
998969	5
322527	1
1089168	8
134605	4
4362950	2
2650642	5
322528	1
694372	2
4362956	1
4362957	4
344395	3
224700	1
818115	1
309048	3
2218729	2
818116	4
5304	4
818110	3
232046	2
179760	3
3692061	4
178418	1
1044657	2
1709253	4
280610	8
394270	3
317751	7
17862	1
2656497	2
3588881	2
151206	1
704110	2
1140764	2
137750	10
976434	2
1140763	2
577309	3
4322688	2
276667	1
166759	2
577300	4
4432422	2
4297666	2
577305	4
4432426	2
4363607	5
4363603	4
317758	2
4363608	2
4439362	4
318906	2
4439360	5
4439366	2
318902	2
497237	5
960682	6
162725	2
4439368	3
4439369	4
705444	4
557292	9
557294	2
557297	5
3383131	2
783224	4
4456476	2
82015	7
256553	8
803180	3
803181	5
206114	3
815578	2
3393186	3
4416023	2
975164	1
346787	4
95903	4
975169	3
4366640	3
3649784	5
3649785	5
4412401	2
4441543	3
4441542	7
1070610	3
4441544	3
4441547	7
4441546	1
4323159	2
4323158	2
4323153	3
4323152	2
4323157	2
4323156	4
609220	10
3956470	2
4383099	2
673064	1
2841538	3
4319637	10
4366648	5
4319635	2
4319634	2
4319633	2
4319632	5
4319631	4
928433	7
574457	3
4319638	10
2411216	3
348785	3
187818	4
2411212	3
1117079	3
187812	1
187811	1
187816	4
187815	3
1112582	1
1834332	5
138039	2
690657	3
1551384	2
154534	9
3956472	2
154530	2
154532	2
257206	2
257204	5
154538	3
203199	1
669645	1
23003	4
201465	3
201464	2
199336	3
201461	2
493263	1
4383097	4
2046330	1
951022	2
249340	2
1023499	5
261391	2
261390	2
4464079	5
36378	4
810630	2
850808	3
633797	1
621607	4
573106	2
573107	5
4338882	3
573103	4
4338887	3
4338886	2
1008895	3
2636131	4
1053620	2
1009760	4
197552	3
1009763	2
265344	5
796250	1
832204	2
832206	2
320613	3
4358197	3
325713	5
4452810	3
572479	3
649345	1
540852	6
421611	3
572476	5
540856	12
540857	1
572472	5
826935	2
826932	3
826933	7
4314926	2
668513	5
668514	2
4314921	3
2159157	3
4039892	4
2159152	3
790259	1
2159151	3
538801	2
220990	3
538807	2
538805	4
800292	2
4480959	4
4480958	3
4480954	6
800299	1
628768	2
4480951	3
550451	2
4480953	2
4480952	3
347439	9
328420	3
883649	5
883648	6
837012	1
148779	3
148778	3
883641	2
260047	2
4400830	2
952429	2
639790	5
278239	2
639793	2
2388086	9
2388088	1
278231	2
4292782	3
278235	1
762001	3
2684586	3
2684587	2
2684584	4
2684585	2
2684583	3
2684580	2
75651	2
4457189	6
714064	3
301640	3
4310339	1
170729	2
301645	7
196600	1
186792	4
805115	7
196603	1
196604	3
805112	7
186795	2
112501	10
1139569	3
3317474	3
1139567	2
1139565	3
1139563	3
112509	1
2397390	2
529329	4
529325	3
34344	2
906328	1
34346	2
529323	2
553907	2
4397680	4
368448	6
131516	2
4307006	4
4397688	5
555711	5
798823	2
368444	5
1029421	3
3176547	2
3603381	2
1021233	1
4380707	8
901850	3
4309627	3
131712	3
3262250	5
4301030	3
131718	3
2003068	9
793706	1
1107049	4
793702	1
1107044	2
1107047	3
1107041	2
840494	4
840492	1
4317644	4
4334584	2
4317647	4
592388	3
416537	3
205597	6
136092	2
136091	2
136090	4
136097	2
4478302	2
4478301	9
3838929	6
1108548	3
83488	4
344318	4
534609	3
344313	1
1108546	5
801913	3
3884	3
28175	3
1855241	6
369710	1
330387	3
330383	4
589246	3
589247	2
79474	3
79476	2
4036316	3
4036317	3
4036314	3
4036315	3
3755712	2
56491	3
4427892	2
758375	1
130446	4
856061	2
856066	5
130441	4
612483	2
1106399	2
792073	3
1058950	10
1106393	1
612489	3
1106396	3
4316999	4
4316998	4
61405	1
4316995	1
1058954	3
537948	5
428583	5
537940	5
537944	2
420351	4
4336561	5
78986	2
799958	3
2630394	2
4383011	2
4383012	2
536011	3
4383016	3
2630393	2
4383019	4
3178559	9
2630399	2
745259	2
550234	3
550231	1
550230	2
4384545	2
4455138	2
4384540	8
141496	3
4359453	2
693319	3
693311	1
4359458	2
4481804	4
139379	2
4395465	1
4395462	3
4481801	3
2854740	1
857331	3
241115	8
748333	3
4399892	6
4399899	2
629427	3
4415798	2
297547	4
3872073	1
3377395	3
4295847	7
134630	2
605399	2
4295849	2
1994308	1
1087958	3
4425558	6
1087951	5
4425555	1
4425557	3
701351	4
4456444	3
317749	3
4456446	2
4456447	2
226105	3
342336	1
342334	2
317740	1
226108	2
317743	2
4456448	2
4456449	1
4412412	7
299398	3
299399	4
683621	4
683620	3
4366655	3
2711171	1
299390	1
724	2
138028	1
456829	3
199322	4
199323	1
199321	6
715917	6
1107811	3
172344	1
698474	3
456825	5
138027	10
699789	6
727711	3
727717	5
699785	1
1741618	4
1111886	3
2820662	10
294014	4
714054	1
4307611	3
4285488	2
14600	9
14601	9
808652	2
808651	1
808650	1
808657	3
2266188	7
4344176	3
4344177	2
808658	2
2266183	3
1114941	3
146727	2
4390946	2
4390947	2
3141767	4
4390945	2
4390942	1
4390943	1
4390940	1
4390941	2
18056	2
108551	3
108550	2
108557	3
693132	3
233622	7
233623	5
516282	4
233621	2
233626	7
516285	5
4419372	1
2399451	2
4326538	2
4326539	2
2836859	1
4326530	5
4326534	2
1121657	1
1931240	5
1121651	9
343065	2
225459	3
225456	2
225454	2
225453	3
4351033	4
40721	2
4305062	3
264539	4
182915	3
182916	3
862280	7
3425927	6
3425924	6
182912	6
375059	3
3425928	3
182919	1
862289	2
1126384	4
823792	2
819552	5
1110523	2
4465109	3
3174304	2
819557	3
1012786	2
321561	6
205913	2
205912	8
4465107	3
4465106	3
4465105	3
321560	2
4411142	4
4417931	1
4452219	4
4452218	3
4381060	5
1064017	3
2597464	2
1110381	4
109600	4
109602	4
88584	6
88586	5
109607	5
41419	2
511774	1
203101	5
206469	1
177838	3
323359	2
177836	1
527934	4
177835	4
177830	1
527931	3
298819	4
4432154	6
1120521	6
298812	4
298813	4
576360	2
1857646	6
1857647	6
576367	4
325946	9
576369	6
1857648	6
1857649	6
35188	2
4375691	3
831401	6
831406	2
831407	5
323351	4
4375699	2
831409	3
377916	7
839679	5
822443	4
822446	2
84927	1
4436389	1
872826	3
4436381	2
4304587	3
4420077	3
240845	2
4436386	1
348818	2
784002	2
4437470	1
348816	6
1046981	5
813548	2
813545	5
813542	3
3659689	2
154088	5
1587944	2
1067574	3
81256	3
81252	3
81251	3
1598953	2
720870	4
2867555	2
553710	4
553713	1
720877	2
4381078	2
201110	1
202851	2
4440923	3
4440927	4
4440928	5
4320150	4
4476683	3
4476684	3
852435	7
4417921	3
4476688	2
4320158	4
811396	2
202854	2
524249	3
4388981	1
4417923	2
524241	7
172143	6
2025704	4
524245	7
2025702	2
657390	5
4399812	1
4417927	2
969805	4
4302396	4
514611	2
1856191	3
355240	4
514617	3
514616	3
700298	1
362984	1
319561	4
520859	2
824467	2
824462	2
824463	10
824460	2
1869146	3
254425	3
511743	4
244655	5
244657	2
3846441	1
652410	3
1109941	1
1109947	3
316863	1
4403441	5
1109948	1
316869	2
3398506	3
586987	3
586984	4
586982	5
3398508	2
211963	3
4451034	2
647718	2
4429991	2
4429992	3
4321205	1
4349942	3
7274	6
7275	6
7278	6
325136	4
325134	2
4451035	2
2425855	4
949102	6
805685	2
719969	2
805682	1
949105	5
3151138	3
805689	10
626314	2
1076576	2
232570	3
247306	8
1045404	5
833068	2
247305	3
247301	1
182264	3
517154	3
1131683	3
364563	4
839034	3
538394	2
538398	2
88572	3
4393061	2
845573	3
252287	1
33116	8
1119135	3
250043	5
4435292	2
4435291	2
307334	3
1106943	1
666038	1
4314039	3
527929	5
132521	6
587634	2
307339	6
123714	2
177828	1
4373680	4
3695682	1
3695687	5
448685	9
818092	1
818093	1
1749	2
1745	2
1740	2
263052	2
319973	1
664892	4
3057707	5
545083	2
4136360	3
545085	4
545089	4
681543	3
737744	7
3689668	2
178592	8
1104675	3
1104672	4
1104673	3
4353965	3
178599	1
3689663	2
4353966	1
2880504	3
3689667	2
325199	4
100171	2
302869	4
280793	6
4259165	2
280799	3
302865	1
302864	6
296942	6
296941	4
296945	4
296949	4
1046178	5
682945	10
774753	2
1130113	2
774758	2
325191	3
354851	2
1133860	4
1133865	3
354854	3
1133866	3
4322169	5
114254	1
2784936	3
4432167	2
3256066	1
2323591	5
300644	2
300647	6
2323592	4
1724167	3
1673347	3
1724168	3
2255989	4
298804	4
8482	4
4439443	3
259959	5
4439440	9
8488	6
259955	1
259957	3
3604363	1
4439449	1
4439448	1
110005	3
110000	1
110001	3
533625	2
1027518	3
542536	4
834306	3
1127986	2
533628	1
803021	3
803029	6
638460	2
4462654	7
886418	4
4478899	5
4478898	8
82194	3
2443348	3
304014	3
304016	1
3271460	1
304013	4
4446740	4
580916	2
580914	3
580913	2
377596	3
580910	2
151959	1
777227	4
1070796	3
262749	4
151955	1
4434770	2
151957	1
2753729	2
764505	4
308345	4
2841744	3
117787	3
4345646	4
1757417	2
901009	3
505587	7
2462171	3
4455489	2
194104	6
194107	1
194106	4
4147930	2
4147933	2
4455481	2
3686147	2
831419	3
939877	3
293462	3
578973	2
578971	2
578974	8
870220	5
2411393	3
873186	2
4347110	5
3234161	1
4315992	2
4315993	3
3478427	5
4315996	2
4315994	2
2306275	1
3478429	1
3478428	4
1058604	4
113579	2
113578	3
221964	1
191687	3
221969	2
113573	3
191682	2
150607	1
305767	2
4481927	6
305760	7
769341	3
147336	2
150609	2
261210	3
261211	5
261212	1
1111694	3
202274	4
261218	12
965694	2
3865727	2
765675	1
874601	3
765676	2
265554	3
4312416	3
997399	5
875559	2
1111035	7
796028	3
197458	1
197452	3
197453	3
4466108	4
4358256	1
202279	3
4358254	2
4358255	3
1793416	1
1130937	4
4327697	5
927821	7
4327692	4
4340465	7
265823	3
609660	1
265828	3
62887	2
62881	2
190151	1
62889	2
190154	1
2026705	2
276115	3
188567	3
148634	1
4447284	2
347577	2
347574	3
347575	2
347572	4
347570	4
347571	4
132342	3
132341	2
4448177	7
1123707	2
1123706	2
1054860	3
132349	6
1123702	3
4308038	5
4472217	2
4308030	5
4308037	4
4308035	6
2807528	5
186614	6
186610	4
137640	2
4413219	2
137646	6
4413210	2
4413217	5
4413214	3
4413215	3
157921	6
136114	1
136113	7
2202748	1
375527	10
4430177	3
798521	1
360052	1
3494918	7
3494917	7
643075	2
813538	7
4452764	4
3830174	3
4452766	5
4452761	4
4452760	4
216246	2
4453418	5
4418403	3
3931537	4
4453410	3
4444531	5
1614541	1
950909	3
109199	2
1122078	3
131693	11
308482	2
751155	4
1122077	2
109194	3
1122071	5
751151	5
751150	2
224255	2
224253	2
224252	5
224251	3
4483503	3
3596900	3
4483505	8
3596902	4
145928	3
145924	4
4414054	2
336616	2
336614	1
1812612	2
4414056	2
561651	3
4393314	5
561652	1
